https://refugies.info/fr/dispositif/604b65225e8088001406117b;8 mois, 28h/semaine;;Exactement;8;mois;Exactement;28;heures;semaine;Mardi, Mercredi, Jeudi, Vendredi;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/604f676d27b7dc0014557431;;Être domicilié dans l'Allier;;;;;;;;;;;;TRUE;TRUE;Être domicilié dans l'Allier
https://refugies.info/fr/dispositif/6050bf3da3f2ce0014289558;4 mois<br>;;Exactement;4;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/6050c85f343f1e00149cd786;6 mois <br>;;Exactement;6;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/6050ceeaa3f2ce001428955d;9 mois <br>;;Exactement;9;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/6050d114a3f2ce001428955f;2h, 6 fois/an;Être inscrit(e) en étude supérieure;Exactement;6;séances;Exactement;2;heures;séance;;;Primo-arrivants;;FALSE;TRUE;Ajouter qq part "Être inscrit(e) en étude supérieure"
https://refugies.info/fr/dispositif/6051dffbbf0a6d0014ee6806;Minimum 6 mois;;Minimum;6;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/60520f8cbf0a6d0014ee680c;2h;;Exactement;2;heures;;;;;;Avoir signé le CIR et terminé les cours OFII;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/60521752bf0a6d0014ee6810;1 mois;Être disponible 2j/semaines;Exactement;10;séances;Exactement;7;heures;séance;;Être inscrit à Pôle Emploi;;;FALSE;TRUE;Ajouter qq part "Etre disponible 2 jours par semaine pendant 1 mois" et "Ne pas avoir déjà fait la formation OFII"
https://refugies.info/fr/dispositif/60532487464aa50014a1fb90;3j/ semaines, 3 mois <br>;Être disponible 3 jours / semaine;Environ;3;mois;Exactement;3;journées;semaine;;Être inscrit à Pôle Emploi;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/60533337464aa50014a1fb93;;Etre domicilié dans le Rhône;;;;;;;;;;;;FALSE;TRUE;Ajouter qq part "Etre domicilié dans le Rhône"
https://refugies.info/fr/dispositif/605862854765060014c5f124;15 jours - 1 mois;Femmes étrangères et/ou primo-arrivantes;Entre;0.5 - 1;mois;;;;;;;Primo-arrivants;Femmes;FALSE;FALSE;
https://refugies.info/fr/dispositif/605b0740af551b00149d074a;40 à 60 heures<br>;;Entre;40 - 60;heures;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605b0c16af551b00149d074b;Maximum 2 ans;;Maximum;2;années;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605b0cbcaf551b00149d074c;1 mois à 2 ans;;Maximum;2;années;;;;;;;;;TRUE;FALSE;
https://refugies.info/fr/dispositif/605b0e50af551b00149d074d;;Etre domicilié dans l'Hérault;;;;;;;;;;;;TRUE;FALSE;
https://refugies.info/fr/dispositif/605b2e68c210dd00144a06af;7 mois, 26h/semaine<br>;;Exactement;7;mois;Exactement;26;heures;semaine;;;;;TRUE;FALSE;
https://refugies.info/fr/dispositif/605b3a34c210dd00144a06b0;;Etre domicilié dans le Tarn-et-Garonne;;;;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605b3e9cc210dd00144a06b1;;Etre domicilié dans l'Ariège;;;;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605b43aac210dd00144a06b2;;Etre domicilié dans le Lot;;;;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605b4d4cc210dd00144a06b5;110h, 3j/semaine<br>;;Environ;110;heures;Exactement;3;journées;semaine;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605c4699f216740014a51f1c;12 mois;;Environ;12;mois;;;;;;;;Jeunes;FALSE;FALSE;
https://refugies.info/fr/dispositif/605c70faf216740014a51f3a;1/2 journée<br>;;Environ;0.5;journées;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605c972be5424d0014b4c827;6 à 12 mois;Public : étrangers primo-arrivants;;;;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605daa876ac8c200146b37cf;9 mois <br>;;Environ;9;mois;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/605db516dbaa7600145297fb;6 à 12 mois;;;;;;;;;;;;;TRUE;FALSE;
